Año,Cuatrimestre,Materia,Comision,Horario,Profesores,Inscriptos
2010,Primer Cuat.,31.84 - Estructuras Automotrices,M,Lunes 15:00 - 18:00 Aula externa: 123,"[""D''Hers"", ' Sebastián\nBucello', ' Pablo Augusto']",7 / Ilimitado
2010,Primer Cuat.,41.28 - Evaluación de Proyectos en la Industria Petrolera,P,Martes 12:30 - 15:00 Aula externa: 4003,"['Ziperovich', ' Nicolas Martin\nRosbaco', ' Juan Antonio']",7 / Ilimitado
2010,Primer Cuat.,12.16 - Fenómenos de Transporte,Q,"Martes 10:00 - 14:00 Aula externa: 116
Jueves 10:00 - 14:00 Aula externa: 116","['Berkenwald', ' Emilio\nLarrondo', ' Susana']",15 / Ilimitado
2010,Primer Cuat.,94.61 - Filosofía,A,Viernes 09:00 - 12:00 Aula externa: 141,"['Helvig Di Blasio', ' Gaston Nicolas\nMaselli', ' Delia Silvia\nMenazzi', ' Juan Manuel']",16 / 20
2010,Primer Cuat.,94.61 - Filosofía,B,,"['Helvig Di Blasio', ' Gaston Nicolas\nMaselli', ' Delia Silvia\nMenazzi', ' Juan Manuel']",19 / 20
2010,Primer Cuat.,61.50 - Finanzas de la Empresa,A,Miércoles 19:00 - 22:00 Aula externa: LAB A,"['Coccolo', ' Pablo Bartolome\nLelic', ' Rifat\nYáñez', ' Esteban Hernan']",38 / 25
2010,Primer Cuat.,93.41 - Física I,A,"Martes 17:00 - 19:00 Aula externa: LAB FIS
Jueves 08:00 - 12:00 Aula externa: 21","['Vieytes', ' Roberto Eduardo\nPerotti', ' Marcelo Gustavo\nMarmora', ' Jessica Yamila']",32 / 25
2010,Primer Cuat.,93.41 - Física I,B,"Lunes 15:00 - 17:00 Aula externa: LAB FIS
Martes 08:00 - 12:00 Aula externa: 21","['Castelletti', ' Alberto Felix\nMiklos', ' Camila Violeta\nHernaiz', ' Angel Felix\nMarmora', ' Jessica Yamila']",26 / 25
2010,Primer Cuat.,93.41 - Física I,C,"Lunes 15:00 - 17:00 Aula externa: 21
Lunes 17:00 - 19:00 Aula externa: LAB FIS
Viernes 16:00 - 18:00 Aula externa: 10","['Miklos', ' Camila Violeta\nHernaiz', ' Angel Felix\nVieytes', ' Roberto Eduardo\nMarmora', ' Jessica Yamila\nDiaz', ' Alejandro Raul']",26 / 25
2010,Primer Cuat.,93.41 - Física I,D,"Martes 15:00 - 19:00 Aula externa: 23
Miércoles 16:00 - 18:00 Aula externa: LAB FIS","['Miklos', ' Camila Violeta\nPerotti', ' Marcelo Gustavo\nBarbeira', ' Alvaro']",24 / 25
2010,Primer Cuat.,93.41 - Física I,E,"Martes 13:00 - 15:00 Aula externa: 23
Martes 15:00 - 17:00 Aula externa: LAB FIS
Miércoles 10:00 - 12:00 Aula externa: 33","['Castelletti', ' Alberto Felix\nVieytes', ' Roberto Eduardo\nPerotti', ' Marcelo Gustavo\nMarmora', ' Jessica Yamila']",32 / 25
2010,Primer Cuat.,93.41 - Física I,F,"Jueves 08:00 - 10:00 Aula externa: LAB FIS
Viernes 10:00 - 14:00 Aula externa: 21","['Lopez', ' Daniel Marcelo\nDelellis', ' Roberto Daniel\nMarmora', ' Jessica Yamila']",15 / 25
2010,Primer Cuat.,93.41 - Física I,K,"Lunes 08:00 - 10:00 Aula externa: LAB FIS
Jueves 14:00 - 18:00 Aula externa: 21","['Castelletti', ' Alberto Felix\nMiklos', ' Camila Violeta\nHernaiz', ' Angel Felix\nPerotti', ' Marcelo Gustavo']",27 / 25
2010,Primer Cuat.,93.41 - Física I,S,"Martes 08:00 - 10:00 Aula externa: 110
Miércoles 08:00 - 10:00 Aula externa: 22
Viernes 08:00 - 10:00 Aula externa: LAB FIS","['Lopez', ' Daniel Marcelo\nMarmora', ' Jessica Yamila\nDiaz', ' Alejandro Raul']",32 / 25
2010,Primer Cuat.,93.42 - Física II,A,"Martes 08:00 - 10:00 Aula externa: LAB FIS
Miércoles 12:00 - 14:00 Aula externa: 32
Viernes 11:00 - 13:00 Aula externa: 32","['Perotti', ' Marcelo Gustavo\nCastelletti', ' Alberto Felix\nKönig', ' Pablo Germán']",39 / 25
2010,Primer Cuat.,93.42 - Física II,B,"Lunes 11:00 - 13:00 Aula externa: LAB FIS
Martes 11:00 - 13:00 Aula externa: 10
Jueves 12:00 - 14:00 Aula externa: 11","['Hernaiz', ' Angel Felix\nContin', ' Julia Eleonor\nKönig', ' Pablo Germán']",36 / 25
2010,Primer Cuat.,93.42 - Física II,K,"Lunes 13:00 - 15:00 Aula externa: 21
Martes 13:00 - 15:00 Aula externa: LAB FIS
Martes 15:00 - 17:00 Aula externa: 142","['Contin', ' Julia Eleonor\nBilgray', ' Adriana Ines\nKönig', ' Pablo Germán']",25 / 25
2010,Primer Cuat.,93.42 - Física II,MP,"Jueves 08:00 - 12:00 Aula externa: 7
Viernes 12:00 - 14:00 Aula externa: LAB FIS","['Bilgray', ' Adriana Ines\nCastelletti', ' Alberto Felix\nKönig', ' Pablo Germán']",36 / 25
2010,Primer Cuat.,93.42 - Física II,S,"Lunes 10:00 - 12:00 Aula externa: 22
Jueves 10:00 - 12:00 Aula externa: 22
Jueves 12:00 - 14:00 Aula externa: LAB FIS","['Perotti', ' Marcelo Gustavo\nGrosz', ' Diego\nMarmora', ' Jessica Yamila']",23 / 25
2010,Primer Cuat.,93.53 - Física II,Q,"Martes 11:00 - 13:00 Aula externa: LAB FIS
Viernes 14:00 - 16:00 Aula externa: 121","['Bilgray', ' Adriana Ines\nGrosz', ' Diego']",14 / Ilimitado
2010,Primer Cuat.,93.43 - Física III,A,"Miércoles 09:00 - 13:00 Aula externa: 10
Viernes 16:00 - 18:00 Aula externa: LAB FIS","['Zajarevich', ' Nicolas Mariano\nRinaldi', ' Horacio Daniel\nSinardi', ' Norberto Antonio\nAlessio', ' Maria Gabriela']",35 / 25
2010,Primer Cuat.,93.43 - Física III,B,"Miércoles 16:00 - 18:00 Aula externa: 31
Jueves 14:00 - 16:00 Aula externa: LAB FIS
Jueves 16:00 - 18:00 Aula externa: 25","['Di Lorenzo', ' Francisco Javier\nDworniczak', ' Juan Carlos\nSinardi', ' Norberto Antonio']",32 / 25
2010,Primer Cuat.,93.43 - Física III,MP,"Lunes 14:00 - 18:00 Aula externa: 33
Jueves 16:00 - 18:00 Aula externa: LAB FIS","['Di Lorenzo', ' Francisco Javier\nDworniczak', ' Juan Carlos\nSinardi', ' Norberto Antonio']",37 / 25
2010,Primer Cuat.,93.43 - Física III,Q,"Miércoles 16:00 - 18:00 Aula externa: 110
Jueves 18:00 - 20:00 Aula externa: 21
Viernes 14:00 - 16:00 Aula externa: LAB FIS","['Zajarevich', ' Nicolas Mariano\nQuel', ' Eduardo Jaime\nBilgray', ' Adriana Ines\nSinardi', ' Norberto Antonio']",23 / 25
2010,Primer Cuat.,93.43 - Física III,S,"Miércoles 08:00 - 10:00 Aula externa: LAB FIS
Miércoles 15:00 - 17:00 Aula externa: 116
Jueves 15:00 - 17:00 Aula externa: 8","['Zajarevich', ' Nicolas Mariano\nDi Lorenzo', ' Francisco Javier\nDelellis', ' Roberto Daniel\nSinardi', ' Norberto Antonio']",18 / 25
2010,Primer Cuat.,99.30 - Fisica Informaticos,S,,"['Diaz', ' Alejandro Raul']",13 / Ilimitado
2010,Primer Cuat.,93.44 - Física IV,A,"Martes 16:00 - 18:00 Aula externa: 110
Viernes 12:00 - 16:00 Aula externa: 132","['Alessio', ' Maria Gabriela\nRinaldi', ' Miguel Angel\nRinaldi', ' Horacio Daniel\nVieytes', ' Roberto Eduardo']",39 / 35
2010,Primer Cuat.,93.44 - Física IV,B,"Jueves 12:00 - 14:00 Aula externa: 32
Viernes 08:00 - 12:00 Aula externa: 11","['Alessio', ' Maria Gabriela\nRinaldi', ' Miguel Angel\nVieytes', ' Roberto Eduardo\nRatto', ' Jorge Oscar']",57 / 35
2010,Primer Cuat.,93.44 - Física IV,MP,"Lunes 15:00 - 17:00 Aula externa: 11
Martes 11:00 - 15:00 Aula externa: 32","['Alessio', ' Maria Gabriela\nRinaldi', ' Miguel Angel\nRinaldi', ' Horacio Daniel']",42 / 35
2010,Primer Cuat.,93.47 - Física IV (Electrónicos),K,"Martes 08:00 - 11:00 Aula externa: 33
Miércoles 09:00 - 12:00 Aula externa: 135
Viernes 12:00 - 15:00 Aula externa: 22","['Oreglia', ' Eduardo Victor\nVieytes', ' Roberto Eduardo\nPolenta', ' Hector Pablo']",40 / Ilimitado
2010,Primer Cuat.,94.21 - Formación General I,A,Jueves 11:00 - 14:00 Aula externa: 152,"['Roldan', ' Juan Eduardo\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",26 / 30
2010,Primer Cuat.,94.21 - Formación General I,B,Jueves 08:00 - 11:00 Aula externa: 152,"['Roldan', ' Juan Eduardo\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",4 / 30
2010,Primer Cuat.,94.21 - Formación General I,C,Jueves 14:00 - 17:00 Aula externa: 152,"['Cravino', ' Ana Maria\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",26 / 30
2010,Primer Cuat.,94.21 - Formación General I,D,Viernes 08:00 - 11:00 Aula externa: 152,"['Peraldi', ' Carina\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",28 / 30
2010,Primer Cuat.,94.21 - Formación General I,EK,Viernes 14:00 - 17:00 Aula externa: 152,"['Peraldi', ' Carina\nVenezia', ' Paola Mariel\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",32 / 30
2010,Primer Cuat.,94.21 - Formación General I,F,Martes 13:00 - 16:00 Aula externa: 152,"['Cravino', ' Ana Maria\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",24 / 30
2010,Primer Cuat.,94.21 - Formación General I,S,Viernes 11:00 - 14:00 Aula externa: 152,"['Peraldi', ' Carina\nDIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",25 / 30
2010,Primer Cuat.,94.28 - Formación General II,A,Jueves 15:00 - 18:00 Aula externa: 10,"['Magro', ' Adriana Edith\nMazzanti', ' Roberto Enrique']",33 / 30
2010,Primer Cuat.,94.28 - Formación General II,B,Lunes 15:00 - 18:00 Aula externa: 152,"['Magro', ' Adriana Edith\nMazzanti', ' Roberto Enrique']",32 / 30
2010,Primer Cuat.,94.28 - Formación General II,K,Jueves 15:00 - 18:00 Aula externa: NO SE DICTA,"['Magro', ' Adriana Edith\nMazzanti', ' Roberto Enrique']",28 / 30
2010,Primer Cuat.,94.23 - Formación General III,A,Jueves 19:00 - 22:00 Aula externa: 32,"['Etcheverrigaray', ' Marcos Fabian\nLOPEZ OLIVA', ' IGNACIO\nOtero', ' Susana Agustina\nGutierrez Krüsemann', ' Ricardo Jose M.']",43 / 45
2010,Primer Cuat.,94.23 - Formación General III,B,Viernes 16:00 - 19:00 Aula externa: 32,"['Otero', ' Susana Agustina\nGutierrez Krüsemann', ' Ricardo Jose M.\nFrutos', ' Juan Diego']",35 / 45
2010,Primer Cuat.,94.10 - Formación para Emprendedores,A,Lunes 15:00 - 18:00 Aula externa: 130,"['Tolon Estarelles', ' Pedro\nNantes', ' Luis Maria\nMiguez', ' Daniel Edgardo\nMarque', ' Federico']",24 / Ilimitado
2010,Primer Cuat.,94.29 - Formación para Emprendedores,A,Lunes 16:00 - 19:00 Aula externa: 10,"['Johann', ' Fernando\nNantes', ' Luis Maria\nMiguez', ' Daniel Edgardo\nTolon Estarelles', ' Pedro']",31 / 30
2010,Primer Cuat.,94.29 - Formación para Emprendedores,B,Lunes 16:00 - 19:00 Aula externa: 25,[''],16 / 30
2010,Primer Cuat.,94.29 - Formación para Emprendedores,K,Miércoles 19:00 - 22:00 Aula externa: 23,"['Johann', ' Fernando\nMiguez', ' Daniel Edgardo']",6 / 30
2010,Primer Cuat.,41.29 - Geoestadística,P,"Viernes 18:30 - 21:30 Aula externa: POSGRADO
Sábado 09:30 - 12:30 Aula externa: POSGRADO","['Larriestra', ' Claudio Nicolas\nSaccomano', ' Alejandro']",13 / Ilimitado
2010,Primer Cuat.,41.02 - Geología para Ingenieros,P,Miércoles 18:00 - 21:00 Aula externa: 25,"['Barredo', ' Silvia Patricia\nDrosina', ' Marina del Valle']",29 / Ilimitado
2010,Primer Cuat.,11.17 - Gerenciamiento de Proyectos,A,Miércoles 19:00 - 22:00 Aula externa: 111,"['Del Campo', ' Pedro']",24 / 24
2010,Primer Cuat.,14.03 - Gestión de la Innovación (Seminario - 15/03/2010 - 09/04/2010),A,Lunes 18:00 - 21:00 Aula externa: 120,[''],6 / 12
2010,Primer Cuat.,14.03 - Gestión de la Innovación (Seminario - 31/05/2010 - 07/06/2010),A,"Lunes 18:00 - 22:00 Aula externa: 120
Miércoles 18:00 - 22:00 Aula externa: 116
Viernes 18:00 - 22:00 Aula externa: 116",[''],5 / 12
2010,Primer Cuat.,94.41 - Gestión de los Recursos Humanos,L,Miércoles 14:00 - 17:00 Aula externa: 123,"['Freire', ' Ileana Laura\nVentriglia', ' Salvador Luis\nColomar', ' Maria Soledad']",15 / Ilimitado
2010,Primer Cuat.,11.83 - Gestión de Operaciones,L,"Lunes 14:00 - 17:00 Aula externa: 141
Viernes 14:00 - 17:00 Aula externa: 142","['Viana Fernandez', ' Felix\nRiestra', ' Mara Silvia\nSoto', ' Marcela Fabiana']",29 / Ilimitado
2010,Primer Cuat.,11.84 - Gestión de Proyectos,A,Martes 14:00 - 17:00 Aula externa: 140,"['Del Campo', ' Pedro']",19 / 20
2010,Primer Cuat.,14.20 - Gestión del Conocimiento (Seminario - 03/05/2010 - 28/05/2010),A,Martes 10:00 - 13:00 Aula externa: 141,[''],8 / 12
2010,Primer Cuat.,14.18 - Gestión Portuaria (Seminario - 03/05/2010 - 28/05/2010),A,Viernes 09:00 - 12:00 Aula externa: 154,[''],18 / 12
2010,Primer Cuat.,"31.66 - Hidráulica, Neumática y PLC",M,Miércoles 19:00 - 22:00 Aula externa: 7,"['Schiazzano', ' Rafael Alberto\nGaribaldi', ' Ignacio Francisco\nLerendegui', ' Norberto Marcelo']",29 / Ilimitado
2010,Primer Cuat.,"11.38 - Higiene, Seguridad y Medio Ambiente",A,"Martes 18:00 - 21:00 Aula externa: 25
Jueves 18:00 - 21:00 Aula externa: 25","['Martins Barriga', ' Andrea Fabiana\nRodriguez', ' Carlos Roberto\nPedelaborde', ' Carlos Luis\nBenavides', ' Maria Elena\nBianucci', ' Monica Adriana']",9 / 35
2010,Primer Cuat.,"11.38 - Higiene, Seguridad y Medio Ambiente",B,"Lunes 16:00 - 19:00 Aula externa: 26
Jueves 16:00 - 19:00 Aula externa: 131","['Martins Barriga', ' Andrea Fabiana\nRodriguez', ' Carlos Roberto\nPedelaborde', ' Carlos Luis\nBenavides', ' Maria Elena\nBianucci', ' Monica Adriana']",36 / 35
2010,Primer Cuat.,14.33 - Identificación de Distribución de Probabilidad (Seminario - 03/05/2010 - 28/05/2010),A,Viernes 15:00 - 18:00 Aula externa: 154,[''],17 / 12
2010,Primer Cuat.,71.55 - Informática General,A,Lunes 17:00 - 20:00 Aula externa: LAB A,"['Buquete', ' Maria Alejandra']",14 / 30
2010,Primer Cuat.,71.55 - Informática General,B,Lunes 17:00 - 20:00 Aula externa: LAB C,"['Diaz', ' Laura Ines']",10 / 30
2010,Primer Cuat.,71.55 - Informática General,C,Lunes 08:00 - 11:00 Aula externa: LAB A,"['Olcese', ' Alfredo Alberto\nGhisalberti', ' Maria Victoria']",29 / 30
2010,Primer Cuat.,71.55 - Informática General,D,Lunes 14:00 - 17:00 Aula externa: LAB A,"['Olcese', ' Alfredo Alberto']",19 / 30
2010,Primer Cuat.,71.55 - Informática General,E,Lunes 11:00 - 14:00 Aula externa: LAB A,"['Olcese', ' Alfredo Alberto\nBuquete', ' Maria Alejandra']",43 / 30
2010,Primer Cuat.,71.55 - Informática General,F,Lunes 11:00 - 14:00 Aula externa: LAB C,"['Diaz', ' Laura Ines\nGhisalberti', ' Maria Victoria']",21 / 30
2010,Primer Cuat.,12.24 - Ingenieria de Reacciones y Reactores I,Q,"Martes 18:00 - 19:00 Aula externa: 154
Miércoles 17:00 - 19:00 Aula externa: 8
Jueves 17:00 - 19:00 Aula externa: 132","['Rausei', ' Diego Nicasio\nCalvo', ' Laura Mariel']",14 / Ilimitado
2010,Primer Cuat.,41.09 - Ingeniería de Reservorios,P,,"['Bugari', ' Alvaro\nSalvia', ' Santiago Andres\nCremonini', ' Andres Santiago\nPerez Gaido', ' German Ricardo\nMoujan', ' María Adelaida\nRosbaco', ' Juan Antonio']",14 / Ilimitado
2010,Primer Cuat.,72.35 - Ingenieria de Software I,S,"Lunes 19:00 - 22:00 Aula externa: LAB INF
Miércoles 16:00 - 19:00 Aula externa: 23","['Moratti', ' Carlos Andres\nMartinez - Ruiz Moreno', ' Evangelina\nBuquete', ' Maria Alejandra']",21 / Ilimitado
2010,Primer Cuat.,21.41 - Instalaciones Eléctricas,M,"Miércoles 13:00 - 16:00 Aula externa: 110
Viernes 15:00 - 18:00 Aula externa: 141","['Alvarez', ' Julio\nCremaschi', ' Carlos Alberto']",19 / Ilimitado
2010,Primer Cuat.,22.73 - Instrumentación y Control Industrial,E,"Miércoles 17:00 - 20:00 Aula externa: 125
Jueves 17:00 - 20:00 Aula externa: 130","['Comastri', ' Hector Adolfo\nDamonte', ' Marcelo Juan F.']",3 / Ilimitado
2010,Primer Cuat.,72.36 - Interacción Hombre-Computadora (HCI),S,"Lunes 19:00 - 22:00 Aula externa: LAB INF
Jueves 19:00 - 22:00 Aula externa: 131","['Gomez', ' Leticia Irene\nEspinola', ' Alejandro Luis\nDolagaratz', ' Gonzalo Matias']",15 / Ilimitado
2010,Primer Cuat.,22.06 - Introducción a la Computación,K,"Martes 18:00 - 20:00 Aula externa: 12
Viernes 15:00 - 17:00 Aula externa: 12
Viernes 18:00 - 20:00 Aula externa: 12","['Del Solar Dorrego', ' Fernando Marcos\nFigueyra', ' Diego Fernando\nRODRÍGUEZ', ' ANDRÉS CARLOS']",33 / Ilimitado
2010,Primer Cuat.,14.14 - Introducción a la Consultoría (Seminario - 03/05/2010 - 28/05/2010),A,Jueves 19:00 - 22:00 Aula externa: 142,[''],17 / 12
2010,Primer Cuat.,72.03 - Introducción a la Informática,S,Miércoles 10:00 - 13:00 Aula externa: LAB INF,"['Buquete', ' Maria Alejandra\nTurrin', ' Marcelo Emiliano']",25 / Ilimitado
2010,Primer Cuat.,12.84 - Introducción a la Ingeniería Ambiental,Q,"Miércoles 15:00 - 17:00 Aula externa: 104
Viernes 15:00 - 17:00 Aula externa: 120","['Fidalgo', ' Maria Marta\nAude Luppi', ' Vergenie Edith\nBertini', ' Liliana Maria']",30 / Ilimitado
2010,Primer Cuat.,12.10 - Introducción a la Ingeniería Química,Q,"Martes 14:00 - 15:30 Aula externa: 141
Miércoles 12:30 - 14:00 Aula externa: 126","['Redondo', ' Daniel Angel\nAude Luppi', ' Vergenie Edith']",14 / Ilimitado
2010,Primer Cuat.,81.02 - Introducción a la Licenciatura en Adm y Sistemas,L,"Lunes 11:00 - 14:00 Aula externa: 122
Martes 11:00 - 14:00 Aula externa: 122
Jueves 11:00 - 14:00 Aula externa: 122","['Roces', ' José Luis\nPonte Peruchena', ' Maria Marta\nStabile', ' Luis José']",36 / Ilimitado
2010,Primer Cuat.,71.57 - Introducción a la Programación,M,"Lunes 08:00 - 11:00 Aula externa: LAB C
Lunes 14:00 - 17:00 Aula externa: LAB C","['Ghisalberti', ' Maria Victoria\nDiaz', ' Laura Ines']",26 / Ilimitado
2010,Primer Cuat.,12.46 - Introducción al Proceso de Fabricación de Aceros,Q,Martes 19:00 - 22:00 Aula externa: 141,"['Petroni', ' Jorge Oscar']",7 / Ilimitado
2010,Primer Cuat.,11.51 - Investigación Operativa,A,"Martes 19:00 - 22:00 Aula externa: 22/LAB A-C
Jueves 19:00 - 22:00 Aula externa: 22/LAB A-C","['PEÑALVA', ' LEANDRO\nPagani Dorella', ' Maximiliano Miguel\nGarcía Velasco', ' Julio Alberto']",36 / 35
2010,Primer Cuat.,11.51 - Investigación Operativa,B,"Martes 19:00 - 22:00 Aula externa: 23/LAB A-C
Jueves 19:00 - 22:00 Aula externa: 23/LAB A-C","['Ciapanna', ' Pablo Oscar Octavio\nCastillo', ' Roberto Pablo\nVilaboa', ' Ivan Gonzalo']",21 / 35
2010,Primer Cuat.,31.98 - Laboratorio Avanzado de Materiales,M,Viernes 19:00 - 22:00 Aula externa: 140,"['Kulichevsky', ' Raul Moises']",12 / Ilimitado
2010,Primer Cuat.,22.49 - Laboratorio de Dsp_fpga,K,"Lunes 13:00 - 16:00 Aula externa: LAB ELECT
Jueves 13:00 - 16:00 Aula externa: LAB ELECT","['Tonello', ' Juan Manuel\nJacoby', ' Daniel Andres']",1 / Ilimitado
2010,Primer Cuat.,31.18 - Laboratorio de Materiales,A,Jueves 19:00 - 22:00 Aula externa: 8,"['Etchegorry', ' Alejandro\nKulichevsky', ' Raul Moises\nCrubellier', ' Pablo']",22 / 35
2010,Primer Cuat.,31.18 - Laboratorio de Materiales,B,Jueves 16:00 - 19:00 Aula externa: 23,"['Etchegorry', ' Alejandro\nKulichevsky', ' Raul Moises\nCrubellier', ' Pablo']",33 / 35
2010,Primer Cuat.,93.35 - Lógica Computacional,S,"Lunes 11:00 - 13:00 Aula externa: 133
Martes 08:00 - 10:00 Aula externa: 104
Viernes 11:00 - 13:00 Aula externa: 104","['Noni', ' Maria Laura\nPetrovich', ' Alejandro']",13 / Ilimitado
2010,Primer Cuat.,11.59 - Logística,A,Martes 19:00 - 22:00 Aula externa: 31,"['Cibeira', ' Agustin Alfonso\nLopez Martí', ' Juan Carlos\nTilve', ' Martin Ignacio\nCurutchet', ' Martin']",40 / 35
2010,Primer Cuat.,11.59 - Logística,B,Martes 19:00 - 22:00 Aula externa: 32,"['Cibeira', ' Agustin Alfonso\nLaurnagaray', ' Tomas\nLopez Martí', ' Juan Carlos\nSoler', ' Pablo Agustín\nCofiño', ' Esteban']",16 / 35
2010,Primer Cuat.,32.63 - Mantenimiento y Reparacion de Buques,N,,[''],0 / Ilimitado
2010,Primer Cuat.,21.07 - Máquinas e Instalaciones Eléctricas,A,"Lunes 15:00 - 18:00 Aula externa: 22
Lunes 20:00 - 22:00 Aula externa: LAB
Miércoles 15:00 - 18:00 Aula externa: 10","['Cremaschi', ' Carlos Alberto\nPingitore', ' Ricardo Alejandro\nAlvarez', ' Julio']",45 / 35
2010,Primer Cuat.,21.07 - Máquinas e Instalaciones Eléctricas,B,"Lunes 18:00 - 20:00 Aula externa: LAB
Jueves 16:00 - 19:00 Aula externa: 29
Viernes 15:00 - 18:00 Aula externa: 111","['Pingitore', ' Ricardo Alejandro\nAlvarez', ' Julio\nCerfoglio', ' Ernesto Luis\nRainoldi', ' Jorge Angel Cesar']",23 / 35
2010,Primer Cuat.,31.28 - Máquinas e Instalaciones Térmicas,AB,"Martes 16:00 - 19:00 Aula externa: 152
Miércoles 16:00 - 19:00 Aula externa: 131","['Wray', ' Sandra Alicia\nZavala', ' Octavio\nMolanes', ' Claudio Alejandro']",44 / Ilimitado
2010,Primer Cuat.,21.81 - Máquinas Eléctricas II,EK,"Martes 18:00 - 21:00 Aula externa: 120
Jueves 15:00 - 18:00 Aula externa: 116","['Arguimbau', ' Javier Jose\nPetrone', ' Vicente Salvador']",4 / Ilimitado
2010,Primer Cuat.,32.52 - Máquinas Marinas I,N,,"['Molanes', ' Claudio Alejandro']",2 / Ilimitado
2010,Primer Cuat.,11.39 - Marketing,A,Jueves 15:00 - 18:00 Aula externa: 22,"['Testorelli', ' Guillermo Alejandro\nBonfanti', ' Alejandro A. M. J']",32 / 35
2010,Primer Cuat.,11.39 - Marketing,B,Viernes 18:00 - 21:00 Aula externa: 25,"['Testorelli', ' Guillermo Alejandro\nBonfanti', ' Alejandro A. M. J']",20 / 35
2010,Primer Cuat.,11.40 - Marketing II,A,Martes 19:00 - 22:00 Aula externa: 142,[''],8 / 11
2010,Primer Cuat.,93.59 - Matemática Discreta,S,"Lunes 08:00 - 11:00 Aula externa: 133
Jueves 08:00 - 11:00 Aula externa: 133","['Orecchia', ' Monica Ines\nNoni', ' Maria Laura']",39 / Ilimitado
2010,Primer Cuat.,93.17 - Matemática I,A,"Lunes 12:00 - 14:00 Aula externa: 26
Miércoles 10:00 - 12:00 Aula externa: 25
Viernes 10:00 - 12:00 Aula externa: 23","['Cossuti', ' María Cristina\nSuarez', ' Emilio Carlos']",29 / 10
2010,Primer Cuat.,93.17 - Matemática I,B,"Lunes 14:00 - 16:00 Aula externa: 140
Miércoles 10:00 - 12:00 Aula externa: 131
Viernes 08:00 - 10:00 Aula externa: 25","['Sabella', ' Liliana Lidia\nFraga', ' Claudia Elsa']",30 / 10
2010,Primer Cuat.,93.17 - Matemática I,C,"Lunes 10:00 - 12:00 Aula externa: 25
Miércoles 08:00 - 10:00 Aula externa: 26
Viernes 08:00 - 10:00 Aula externa: 110","['Florit', ' Patricia Teresa\nFraga', ' Claudia Elsa']",25 / 10
2010,Primer Cuat.,93.17 - Matemática I,D,"Lunes 08:00 - 10:00 Aula externa: 26
Miércoles 08:00 - 10:00 Aula externa: 29
Viernes 12:00 - 14:00 Aula externa: 26","['Garcia Serrano', ' Silvina Aida\nFlorit', ' Patricia Teresa']",34 / 10
2010,Primer Cuat.,93.17 - Matemática I,E,"Lunes 12:00 - 14:00 Aula externa: 25
Miércoles 10:00 - 12:00 Aula externa: 30
Viernes 10:00 - 12:00 Aula externa: 29","['Sirczuk', ' Diana Graciela\nFlorit', ' Patricia Teresa']",31 / 10
2010,Primer Cuat.,93.17 - Matemática I,F,"Lunes 14:00 - 16:00 Aula externa: 25
Miércoles 12:00 - 14:00 Aula externa: 26
Viernes 08:00 - 10:00 Aula externa: 26","['Sirczuk', ' Diana Graciela\nCossuti', ' María Cristina']",34 / 10
2010,Primer Cuat.,93.17 - Matemática I,K,"Lunes 10:00 - 12:00 Aula externa: 30
Martes 14:00 - 16:00 Aula externa: 121
Viernes 12:00 - 14:00 Aula externa: 142","['Cossuti', ' María Cristina\nSuarez', ' Emilio Carlos']",33 / 10
2010,Primer Cuat.,93.02 - Matemática II,A,"Martes 15:00 - 17:00 Aula externa: 22
Miércoles 15:00 - 17:00 Aula externa: 29
Viernes 12:00 - 14:00 Aula externa: 141","['Hernandez', ' Santiago Martin\nSabella', ' Liliana Lidia']",24 / 25
2010,Primer Cuat.,93.02 - Matemática II,B,"Lunes 12:00 - 14:00 Aula externa: 131
Martes 13:00 - 15:00 Aula externa: 133
Viernes 10:00 - 12:00 Aula externa: 130","['Peralta', ' Nora Beatriz\nSabella', ' Liliana Lidia']",26 / 25
2010,Primer Cuat.,93.02 - Matemática II,C,"Martes 14:00 - 16:00 Aula externa: 13
Miércoles 12:00 - 14:00 Aula externa: 33
Viernes 14:00 - 16:00 Aula externa: 10","['Fraga', ' Claudia Elsa\nPeña', ' Nelly Haydee']",28 / 25
2010,Primer Cuat.,93.02 - Matemática II,D,"Martes 12:00 - 14:00 Aula externa: 13
Miércoles 12:00 - 14:00 Aula externa: 30
Viernes 10:00 - 12:00 Aula externa: 30","['Fraga', ' Claudia Elsa\nMarti', ' Maria Elisabeth']",31 / 25
2010,Primer Cuat.,93.02 - Matemática II,E,"Lunes 15:00 - 17:00 Aula externa: 132
Miércoles 08:00 - 10:00 Aula externa: 33
Jueves 10:00 - 12:00 Aula externa: 25","['Sosa', ' Marina\nOrecchia', ' Monica Ines']",37 / 25
